Date;Open;High;Low;Close;Price;Volume;Dividends;Stock Splits;;
11/10/2016;6.192.379.760.742.180,00;6.420.800.170.898.430,00;618.5;641.072.021.484.375,00;-5551307739257800,00;103590000;0.0;0.0;;
12/10/2016;6.408.709.716.796.870,00;6.413.369.750.976.560,00;6.359.650.268.554.680,00;6.361.920.166.015.620,00;-46789550781250,00;92370200;0.0;0.0;;
13/10/2016;636.030.029.296.875,00;6.388.330.078.125,00;6.350.289.916.992.180,00;6.367.860.107.421.870,00;5731830078124990,00;61620700;0.0;0.0;;
14/10/2016;6.370.079.956.054.680,00;6.412.849.731.445.310,00;6.370.079.956.054.680,00;6.403.779.907.226.560,00;33699951171880,00;58144600;0.0;0.0;;
15/10/2016;6.403.109.741.210.930,00;6.421.019.897.460.930,00;6.373.900.146.484.370,00;63.864.599.609.375,00;-6339245141601550,00;39035400;0.0;0.0;;
16/10/2016;6.390.830.078.125,00;6.428.980.102.539.060,00;6.389.010.009.765.620,00;6.416.309.814.453.120,00;6409918984374990,00;40298100;0.0;0.0;;
17/10/2016;6.418.179.931.640.620,00;6.423.280.029.296.870,00;6.386.630.249.023.430,00;6.391.929.931.640.620,00;-26250000000000,00;58063600;0.0;0.0;;
18/10/2016;6.394.110.107.421.870,00;6.407.360.229.492.180,00;6.359.959.716.796.870,00;6.379.600.219.726.560,00;-14509887695310,00;65546700;0.0;0.0;;
19/10/2016;6.381.339.721.679.680,00;6.388.740.234.375,00;6.280.130.004.882.810,00;63.052.001.953.125,00;-6318287719726550,00;69381696;0.0;0.0;;
20/10/2016;6.306.630.249.023.430,00;6.319.169.921.875,00;6.282.579.956.054.680,00;6.308.569.946.289.060,00;1939697265630,00;56957300;0.0;0.0;;
21/10/2016;6.308.250.122.070.310,00;634.093.994.140.625,00;6.306.939.697.265.620,00;6.328.280.029.296.870,00;20029907226560,00;55951000;0.0;0.0;;
22/10/2016;633.135.986.328.125,00;658.197.021.484.375,00;6.328.499.755.859.370,00;6.572.940.063.476.560,00;5939804077148430,00;78556496;0.0;0.0;;
23/10/2016;6.576.209.716.796.870,00;6.611.290.283.203.120,00;653.885.986.328.125,00;6.570.709.838.867.180,00;-5499877929690,00;54474600;0.0;0.0;;
24/10/2016;6.571.610.107.421.870,00;6.572.520.141.601.560,00;652.594.970.703.125,00;653.760.986.328.125,00;-5917849121093740,00;62218200;0.0;0.0;;
25/10/2016;6.540.020.141.601.560,00;6.644.240.112.304.680,00;653.697.998.046.875,00;6.575.880.126.953.120,00;35859985351560,00;90378800;0.0;0.0;;
26/10/2016;657.677.978.515.625,00;67.972.802.734.375,00;657.677.978.515.625,00;6.783.040.161.132.810,00;6125362182617180,00;88877104;0.0;0.0;;
27/10/2016;6.782.139.892.578.120,00;688.593.994.140.625,00;6.780.399.780.273.430,00;68.831.298.828.125,00;-6713308593749990,00;96105296;0.0;0.0;;
28/10/2016;688.0;6.904.439.697.265.620,00;6.841.619.873.046.870,00;6.896.510.009.765.620,00;#VALORE!;81145504;0.0;0.0;;
29/10/2016;6.902.890.014.648.430,00;7.204.019.775.390.620,00;690.052.001.953.125,00;71.447.900.390.625,00;-6831442114257800,00;134760992;0.0;0.0;;
30/10/2016;7.141.179.809.570.310,00;7.141.179.809.570.310,00;6.964.749.755.859.370,00;701.864.013.671.875,00;-6439315795898430,00;100665000;0.0;0.0;;
31/10/2016;7.026.400.146.484.370,00;7.092.890.014.648.430,00;6.916.820.068.359.370,00;7.009.719.848.632.810,00;-16680297851560,00;97064400;0.0;0.0;;
01/11/2016;7.013.369.750.976.560,00;7.364.520.263.671.870,00;7.013.369.750.976.560,00;7.297.930.297.851.560,00;284560546875000,00;130527000;0.0;0.0;;
02/11/2016;7.300.659.790.039.060,00;7.408.289.794.921.870,00;7.223.489.990.234.370,00;7.408.289.794.921.870,00;107630004882810,00;84865200;0.0;0.0;;
03/11/2016;7.423.460.083.007.810,00;7.457.730.102.539.060,00;678.156.005.859.375,00;6.887.000.122.070.310,00;-536459960937500,00;172808000;0.0;0.0;;
04/11/2016;6.891.240.234.375,00;7.069.299.926.757.810,00;68.556.298.828.125,00;7.032.349.853.515.620,00;7025458613281240,00;99907696;0.0;0.0;;
05/11/2016;7.035.250.244.140.620,00;707.510.009.765.625,00;697.739.013.671.875,00;7.034.180.297.851.560,00;-1069946289060,00;53752300;0.0;0.0;;
06/11/2016;70.381.201.171.875,00;7.142.579.956.054.680,00;6.995.599.975.585.930,00;71.152.197.265.625,00;770996093750,00;59902200;0.0;0.0;;
07/11/2016;7.107.360.229.492.180,00;7.107.360.229.492.180,00;6.999.030.151.367.180,00;7.031.309.814.453.120,00;-76050415039060,00;65047100;0.0;0.0;;
08/11/2016;7.030.889.892.578.120,00;7.129.869.995.117.180,00;7.023.900.146.484.370,00;7.098.480.224.609.370,00;67590332031250,00;79660800;0.0;0.0;;
09/11/2016;7.098.250.122.070.310,00;7.400.460.205.078.120,00;7.086.099.853.515.620,00;7.232.730.102.539.060,00;134479980468750,00;132429000;0.0;0.0;;
10/11/2016;722.843.994.140.625,00;7.230.180.053.710.930,00;7.112.100.219.726.560,00;7.155.339.965.820.310,00;6432495971679680,00;68807800;0.0;0.0;;
11/11/2016;7.155.549.926.757.810,00;7.183.179.931.640.620,00;7.144.099.731.445.310,00;7.164.110.107.421.870,00;8560180664060,00;63119700;0.0;0.0;;
12/11/2016;7.167.520.141.601.560,00;7.171.480.102.539.060,00;7.040.349.731.445.310,00;7.050.540.161.132.810,00;-116979980468750,00;64622500;0.0;0.0;;
13/11/2016;7.051.959.838.867.180,00;7.052.570.190.429.680,00;6.873.150.024.414.060,00;702.031.005.859.375,00;-6349928833007800,00;80318096;0.0;0.0;;
14/11/2016;7.019.970.092.773.430,00;7.062.839.965.820.310,00;6.998.079.833.984.370,00;70.502.099.609.375,00;-6949467993164050,00;62993000;0.0;0.0;;
15/11/2016;7.057.940.063.476.560,00;715.718.017.578.125,00;705.260.009.765.625,00;7.116.190.185.546.870,00;58250122070310,00;72038496;0.0;0.0;;
16/11/2016;7.111.669.921.875,00;747.614.990.234.375,00;7.090.390.014.648.430,00;744.197.998.046.875,00;737086328125000,00;141294000;0.0;0.0;;
17/11/2016;7.448.759.765.625,00;75.564.501.953.125,00;739.510.986.328.125,00;7.409.769.897.460.930,00;7402321137695300,00;108579000;0.0;0.0;;
18/11/2016;7.407.050.170.898.430,00;7.528.820.190.429.680,00;7.368.900.146.484.370,00;7.515.850.219.726.560,00;108800048828130,00;87363104;0.0;0.0;;
19/11/2016;7.518.330.078.125,00;7.562.369.995.117.180,00;7.444.669.799.804.680,00;7.516.160.278.320.310,00;7508641948242180,00;110608000;0.0;0.0;;
20/11/2016;7.518.790.283.203.120,00;75.547.998.046.875,00;7.179.439.697.265.620,00;7.310.260.009.765.620,00;-208530273437500,00;154116000;0.0;0.0;;
21/11/2016;7.312.650.146.484.370,00;7.417.219.848.632.810,00;730.510.009.765.625,00;7.392.479.858.398.430,00;79829711914060,00;60802400;0.0;0.0;;
22/11/2016;7.396.430.053.710.930,00;7.538.699.951.171.870,00;7.365.269.775.390.620,00;7.513.469.848.632.810,00;117039794921880,00;129906000;0.0;0.0;;
23/11/2016;7.517.410.278.320.310,00;752.25;7.389.240.112.304.680,00;744.593.994.140.625,00;-6772816284179680,00;76543800;0.0;0.0;;
24/11/2016;7.446.199.951.171.870,00;7.468.319.702.148.430,00;733.489.990.234.375,00;7.402.890.014.648.430,00;-43309936523440,00;85919296;0.0;0.0;;
25/11/2016;7.404.420.166.015.620,00;7.416.489.868.164.060,00;7.345.910.034.179.680,00;7.416.489.868.164.060,00;12069702148440,00;67807600;0.0;0.0;;
26/11/2016;741.510.986.328.125,00;7.422.139.892.578.120,00;729.625,00;7.353.820.190.429.680,00;6612309204101550,00;54962700;0.0;0.0;;
27/11/2016;73.543.701.171.875,00;7.390.180.053.710.930,00;7.310.850.219.726.560,00;7.320.349.731.445.310,00;7246806030273430,00;52601800;0.0;0.0;;
28/11/2016;7.324.840.087.890.620,00;7.380.059.814.453.120,00;7.324.840.087.890.620,00;73.581.298.828.125,00;-7251258789062490,00;61888600;0.0;0.0;;
29/11/2016;7.363.289.794.921.870,00;7.374.710.083.007.810,00;7.345.590.209.960.930,00;73.560.400.390.625,00;-7289729394531240,00;68511104;0.0;0.0;;
30/11/2016;7.362.839.965.820.310,00;7.479.290.161.132.810,00;7.362.650.146.484.370,00;7.456.909.790.039.060,00;94069824218750,00;84070800;0.0;0.0;;
01/12/2016;7.460.460.205.078.120,00;7.582.750.244.140.620,00;7.460.460.205.078.120,00;7.567.739.868.164.060,00;107279663085940,00;80461904;0.0;0.0;;
02/12/2016;7.575.449.829.101.560,00;7.812.960.205.078.120,00;7.575.449.829.101.560,00;7.779.439.697.265.620,00;203989868164060,00;127605000;0.0;0.0;;
03/12/2016;7.782.479.858.398.430,00;7.782.479.858.398.430,00;7.648.560.180.664.060,00;771.155.029.296.875,00;-7011324829101550,00;69547296;0.0;0.0;;
04/12/2016;7.716.380.004.882.810,00;7.738.720.092.773.430,00;7.681.610.107.421.870,00;7.738.720.092.773.430,00;22340087890620,00;60557900;0.0;0.0;;
05/12/2016;7.733.939.819.335.930,00;773.468.017.578.125,00;7.517.130.126.953.120,00;7.587.000.122.070.310,00;-146939697265620,00;106363000;0.0;0.0;;
06/12/2016;758.719.970.703.125,00;7.656.220.092.773.430,00;758.719.970.703.125,00;7.642.239.990.234.370,00;6883520019531240,00;116218000;0.0;0.0;;
07/12/2016;7.642.109.985.351.560,00;7.715.430.297.851.560,00;759.75;7.681.320.190.429.680,00;39210205078120,00;96426096;0.0;0.0;;
08/12/2016;7.680.759.887.695.310,00;774.697.998.046.875,00;7.659.459.838.867.180,00;7.708.099.975.585.930,00;27340087890620,00;80111904;0.0;0.0;;
09/12/2016;7.699.439.697.265.620,00;7.745.280.151.367.180,00;7.696.489.868.164.060,00;7.727.940.063.476.560,00;28500366210940,00;68705296;0.0;0.0;;
10/12/2016;7.730.230.102.539.060,00;7.770.919.799.804.680,00;7.729.099.731.445.310,00;7.746.500.244.140.620,00;16270141601560,00;53843100;0.0;0.0;;
11/12/2016;7.747.520.141.601.560,00;7.747.979.736.328.120,00;7.654.119.873.046.870,00;7.697.310.180.664.060,00;-50209960937500,00;57313400;0.0;0.0;;
12/12/2016;7.700.399.780.273.430,00;7.819.219.970.703.120,00;7.700.399.780.273.430,00;7.800.869.750.976.560,00;100469970703130,00;76571000;0.0;0.0;;
13/12/2016;78.064.697.265.625,00;7.884.600.219.726.560,00;7.779.619.750.976.560,00;7.805.560.302.734.370,00;7727495605468740,00;81645600;0.0;0.0;;
14/12/2016;7.800.050.048.828.120,00;7.820.339.965.820.310,00;7.768.389.892.578.120,00;7.814.810.180.664.060,00;14760131835940,00;75979000;0.0;0.0;;
15/12/2016;7.800.700.073.242.180,00;7.814.349.975.585.930,00;777.802.001.953.125,00;7.780.880.126.953.120,00;-19819946289060,00;81580096;0.0;0.0;;
16/12/2016;7.789.630.126.953.120,00;785.031.982.421.875,00;7.789.630.126.953.120,00;784.906.982.421.875,00;-7004723144531240,00;83608200;0.0;0.0;;
17/12/2016;785.166.015.625,00;7.925.089.721.679.680,00;784.864.013.671.875,00;7.908.289.794.921.870,00;7907504628906240,00;78989800;0.0;0.0;;
18/12/2016;7.910.079.956.054.680,00;7.947.369.995.117.180,00;7.880.260.009.765.620,00;790.530.029.296.875,00;-7119549926757800,00;60524400;0.0;0.0;;
19/12/2016;7.906.920.166.015.620,00;7.936.110.229.492.180,00;7.903.200.073.242.180,00;7.927.139.892.578.120,00;20219726562500,00;74886400;0.0;0.0;;
20/12/2016;7.922.470.092.773.430,00;8.013.369.750.976.560,00;7.914.970.092.773.430,00;8.008.759.765.625,00;-7914461333007800,00;99629296;0.0;0.0;;
21/12/2016;8.006.439.819.335.930,00;834.281.005.859.375,00;799.405.029.296.875,00;834.281.005.859.375,00;-7172158813476550,00;155576000;0.0;0.0;;
22/12/2016;8.341.799.926.757.810,00;875.781.982.421.875,00;8.341.489.868.164.060,00;8.645.399.780.273.430,00;303599853515620,00;200027008;0.0;0.0;;
23/12/2016;8.648.880.004.882.810,00;9.251.170.043.945.310,00;864.677.001.953.125,00;9.219.840.087.890.620,00;570960083007810,00;275564000;0.0;0.0;;
24/12/2016;9.221.799.926.757.810,00;92.347.900.390.625,00;8.863.350.219.726.560,00;898.822.021.484.375,00;-8322977905273430,00;137727008;0.0;0.0;;
25/12/2016;8.996.519.775.390.620,00;8.996.519.775.390.620,00;8.624.240.112.304.680,00;8.961.829.833.984.370,00;-34689941406250,00;143664992;0.0;0.0;;
26/12/2016;896.905.029.296.875,00;9.131.840.209.960.930,00;8.968.980.102.539.060,00;9.076.099.853.515.620,00;8179194824218740,00;123771000;0.0;0.0;;
27/12/2016;90.835.400.390.625,00;9.400.479.736.328.120,00;9.042.550.048.828.120,00;933.197.998.046.875,00;842362597656250,00;167308000;0.0;0.0;;
28/12/2016;9.348.309.936.523.430,00;9.759.210.205.078.120,00;9.348.309.936.523.430,00;9.759.210.205.078.120,00;410900268554690,00;236630000;0.0;0.0;;
29/12/2016;975.125,00;97.939.697.265.625,00;9.545.029.907.226.560,00;9.734.970.092.773.430,00;9734970091798300,00;199320000;0.0;0.0;;
30/12/2016;9.725.349.731.445.310,00;9.725.349.731.445.310,00;9.348.330.078.125,00;9.612.379.760.742.180,00;-112969970703130,00;187474000;0.0;0.0;;
31/12/2016;9.606.270.141.601.560,00;9.637.429.809.570.310,00;9.472.360.229.492.180,00;9.637.429.809.570.310,00;31159667968750,00;99135104;0.0;0.0;;
01/01/2017;9.636.580.200.195.310,00;10.030.800.170.898.400,00;958.698.974.609.375,00;9.983.250.122.070.310,00;346669921875000,00;147775008;0.0;0.0;;
02/01/2017;9.986.170.043.945.310,00;10.313.900.146.484.300,00;9.967.020.263.671.870,00;1021.75;#VALORE!;222184992;0.0;0.0;;
03/01/2017;10.215.999.755.859.300,00;10.440.799.560.546.800,00;10.215.999.755.859.300,00;10.438.399.658.203.100,00;222399902343800,00;185168000;0.0;0.0;;
04/01/2017;10.444.000.244.140.600,00;11.594.200.439.453.100,00;10.444.000.244.140.600,00;115.472.998.046.875,00;-10328527246093700,00;344945984;0.0;0.0;;
05/01/2017;115.672.998.046.875,00;11.910.999.755.859.300,00;9.104.169.921.875,00;10.133.800.048.828.100,00;10018127050781200,00;510199008;0.0;0.0;;
06/01/2017;1.014.239.990.234.370,00;104.681.005.859.375,00;8.839.439.697.265.620,00;9.022.009.887.695.310,00;8007769897460940,00;351876000;0.0;0.0;;
07/01/2017;9.034.869.995.117.180,00;9.085.850.219.726.560,00;8.235.560.302.734.370,00;9.085.850.219.726.560,00;50980224609380,00;279550016;0.0;0.0;;
08/01/2017;9.081.749.877.929.680,00;9.427.239.990.234.370,00;8.872.490.234.375,00;911.198.974.609.375,00;-8170550903320300,00;158715008;0.0;0.0;;
09/01/2017;9.132.440.185.546.870,00;9.136.859.741.210.930,00;8.798.070.068.359.370,00;9.028.280.029.296.870,00;-104160156250000,00;141876992;0.0;0.0;;
10/01/2017;9.024.400.024.414.060,00;9.148.729.858.398.430,00;9.010.599.975.585.930,00;9.076.790.161.132.810,00;52390136718750,00;115808000;0.0;0.0;;
11/01/2017;908.114.990.234.375,00;919.447.998.046.875,00;7.627.650.146.484.370,00;7.777.570.190.429.680,00;6869455200195300,00;310928992;0.0;0.0;;
12/01/2017;775.177.978.515.625,00;8.262.459.716.796.870,00;7.557.559.814.453.120,00;804.833.984.375,00;-774373144531250,00;222326000;0.0;0.0;;
13/01/2017;8.037.369.995.117.180,00;8.290.009.765.625,00;7.800.029.907.226.560,00;8.239.840.087.890.620,00;202470092773440,00;168968000;0.0;0.0;;
14/01/2017;8.251.420.288.085.930,00;8.350.850.219.726.560,00;8.124.559.936.523.430,00;8.184.119.873.046.870,00;-67300415039060,00;93063296;0.0;0.0;;
15/01/2017;8.181.420.288.085.930,00;8.233.070.068.359.370,00;8.128.709.716.796.870,00;8.217.979.736.328.120,00;36559448242190,00;71013600;0.0;0.0;;
16/01/2017;8.217.830.200.195.310,00;834.530.029.296.875,00;82.027.099.609.375,00;8.315.339.965.820.310,00;97509765625000,00;82755200;0.0;0.0;;
17/01/2017;8.309.459.838.867.180,00;9.105.609.741.210.930,00;8.307.960.205.078.120,00;90.793.798.828.125,00;-8218666040039050,00;155095008;0.0;0.0;;
18/01/2017;9.093.729.858.398.430,00;9.174.990.234.375,00;8.583.040.161.132.810,00;8.866.179.809.570.310,00;-227550048828120,00;225676992;0.0;0.0;;
19/01/2017;8.883.350.219.726.560,00;904.614.013.671.875,00;8.843.380.126.953.120,00;899.072.998.046.875,00;-7984277221679680,00;105625000;0.0;0.0;;
20/01/2017;8.981.719.970.703.120,00;8.993.980.102.539.060,00;8.870.079.956.054.680,00;8.950.260.009.765.620,00;-31459960937500,00;86728400;0.0;0.0;;
21/01/2017;8.955.490.112.304.680,00;9.273.670.043.945.310,00;8.955.349.731.445.310,00;9.217.890.014.648.430,00;262399902343750,00;111158000;0.0;0.0;;
22/01/2017;9.222.050.170.898.430,00;9.375.250.244.140.620,00;8.975.640.258.789.060,00;9.246.729.736.328.120,00;24679565429690,00;116573000;0.0;0.0;;
23/01/2017;9.254.990.234.375,00;9.282.659.912.109.370,00;9.167.379.760.742.180,00;9.210.120.239.257.810,00;9200865249023440,00;73588600;0.0;0.0;;
24/01/2017;910.677.001.953.125,00;92.414.501.953.125,00;8.922.860.107.421.870,00;89.268.701.171.875,00;-821408300781250,00;111349000;0.0;0.0;;
25/01/2017;8.919.240.112.304.680,00;9.032.520.141.601.560,00;89.168.701.171.875,00;9.015.419.921.875,00;-8910224692382800,00;120831000;0.0;0.0;;
26/01/2017;90.239.501.953.125,00;9.193.259.887.695.310,00;9.022.239.990.234.370,00;9.175.859.985.351.560,00;9085620483398440,00;131958000;0.0;0.0;;
27/01/2017;9.183.590.087.890.620,00;9.232.230.224.609.370,00;9.158.460.083.007.810,00;919.75;#VALORE!;125594000;0.0;0.0;;
28/01/2017;9.198.109.741.210.930,00;9.239.110.107.421.870,00;9.198.109.741.210.930,00;9.215.900.268.554.680,00;17790527343750,00;68979600;0.0;0.0;;
29/01/2017;9.220.670.166.015.620,00;9.234.180.297.851.560,00;9.191.480.102.539.060,00;9.194.959.716.796.870,00;-25710449218750,00;60851700;0.0;0.0;;
30/01/2017;9.201.510.009.765.620,00;9.230.479.736.328.120,00;9.194.739.990.234.370,00;9.203.820.190.429.680,00;2310180664060,00;78227296;0.0;0.0;;
31/01/2017;920.958.984.375,00;9.720.189.819.335.930,00;920.958.984.375,00;9.704.030.151.367.180,00;9703109192382800,00;164582000;0.0;0.0;;
01/02/2017;9.709.409.790.039.060,00;989.114.013.671.875,00;9.707.420.043.945.310,00;9.890.230.102.539.060,00;180820312500000,00;150110000;0.0;0.0;;
02/02/2017;9.900.009.765.625,00;101.352.001.953.125,00;9.832.210.083.007.810,00;10.117.999.877.929.600,00;10108099868164000,00;145820992;0.0;0.0;;
03/02/2017;10.114.600.219.726.500,00;10.338.699.951.171.800,00;10.087.899.780.273.400,00;10.299.100.341.796.800,00;184500122070300,00;201278000;0.0;0.0;;
04/02/2017;10.313.299.560.546.800,00;10.459.000.244.140.600,00;10.151.599.731.445.300,00;10.429.000.244.140.600,00;115700683593800,00;155064000;0.0;0.0;;
05/02/2017;104.352.001.953.125,00;10.436.300.048.828.100,00;10.223.699.951.171.800,00;10.273.399.658.203.100,00;10169047656250000,00;114208000;0.0;0.0;;
06/02/2017;10.284.000.244.140.600,00;10.446.400.146.484.300,00;10.281.600.341.796.800,00;10.381.500.244.140.600,00;97500000000000,00;111762000;0.0;0.0;;
07/02/2017;10.401.400.146.484.300,00;10.619.300.537.109.300,00;10.401.400.146.484.300,00;10.613.499.755.859.300,00;212099609375000,00;146007008;0.0;0.0;;
08/02/2017;10.623.199.462.890.600,00;1.078.969.970.703.120,00;1.037.489.990.234.370,00;10.630.699.462.890.600,00;7500000000000,00;201855008;0.0;0.0;;
09/02/2017;1.064.699.951.171.870,00;1.088.989.990.234.370,00;953.343.994.140.625,00;9.943.829.956.054.680,00;8879130004882810,00;407220000;0.0;0.0;;
10/02/2017;9.956.320.190.429.680,00;998.905.029.296.875,00;9.466.909.790.039.060,00;9.886.740.112.304.680,00;-69580078125000,00;190452000;0.0;0.0;;
11/02/2017;9.888.980.102.539.060,00;10.092.899.780.273.400,00;9.828.300.170.898.430,00;10.044.500.122.070.300,00;155520019531240,00;102261000;0.0;0.0;;
12/02/2017;100.352.001.953.125,00;1.004.760.009.765.620,00;9.969.210.205.078.120,00;9.991.810.302.734.370,00;9891458300781240,00;67530000;0.0;0.0;;
13/02/2017;998.885.009.765.625,00;10.020.999.755.859.300,00;9.760.020.141.601.560,00;9.906.420.288.085.930,00;8907535278320300,00;100607000;0.0;0.0;;
14/02/2017;9.917.349.853.515.620,00;1.011.510.009.765.620,00;9.864.710.083.007.810,00;10.045.499.877.929.600,00;128150024413980,00;137946000;0.0;0.0;;
15/02/2017;10.062.100.219.726.500,00;10.088.400.268.554.600,00;10.015.800.170.898.400,00;100.747.998.046.875,00;-9961352221679620,00;89759400;0.0;0.0;;
16/02/2017;10.076.500.244.140.600,00;10.333.699.951.171.800,00;10.076.500.244.140.600,00;102.743.994.140.625,00;-9973756249999980,00;122277000;0.0;0.0;;
17/02/2017;10.261.199.951.171.800,00;10.531.700.439.453.100,00;10.256.400.146.484.300,00;10.462.099.609.375,00;-10250737851562400,00;136474000;0.0;0.0;;
18/02/2017;10.492.099.609.375,00;10.610.999.755.859.300,00;10.469.599.609.375,00;10.544.200.439.453.100,00;10533708339843700,00;99073504;0.0;0.0;;
19/02/2017;1.054.760.009.765.620,00;105.681.005.859.375,00;10.434.599.609.375,00;10.478.699.951.171.800,00;9423939941406180,00;77423296;0.0;0.0;;
20/02/2017;104.868.994.140.625,00;1.080.489.990.234.370,00;104.168.994.140.625,00;107.997.998.046.875,00;3129003906250,00;109478000;0.0;0.0;;
21/02/2017;1.079.280.029.296.870,00;1117.25;10.769.300.537.109.300,00;1.115.300.048.828.120,00;36020019531250,00;186868992;0.0;0.0;;
22/02/2017;1.114.800.048.828.120,00;11.253.900.146.484.300,00;1.100.550.048.828.120,00;111.743.994.140.625,00;-1003056054687490,00;136100000;0.0;0.0;;
23/02/2017;111.727.001.953.125,00;11.766.199.951.171.800,00;11.169.599.609.375,00;1.166.719.970.703.120,00;1054992968749990,00;189454000;0.0;0.0;;
24/02/2017;11.727.099.609.375,00;12.003.900.146.484.300,00;11.319.599.609.375,00;11.736.800.537.109.300,00;11725073437499900,00;330759008;0.0;0.0;;
25/02/2017;11.704.100.341.796.800,00;11.748.499.755.859.300,00;11.245.899.658.203.100,00;11.438.399.658.203.100,00;-265700683593700,00;139960992;0.0;0.0;;
26/02/2017;114.427.001.953.125,00;1.167.469.970.703.120,00;1.130.199.951.171.870,00;1.165.199.951.171.870,00;1050772949218740,00;116486000;0.0;0.0;;
